objectId,coord_ra,coord_dec,g_cModelFlux,r_cModelFlux,i_cModelFlux,z_cModelFlux,y_cModelFlux,u_cModelFlux,shape_xx,shape_xy,shape_yy,refExtendedness,g_mag,r_mag,i_mag,z_mag,y_mag,u_mag,u_g,g_r
614438433682631556,95.07035246876615,-24.66709059792975,708.56201171875,1141.219970703125,1150.239990234375,1380.0799560546875,2492.659912109375,88.00569915771484,6.630980014801025,1.9191800355911255,5.686870098114014,1.0,24.27405548095703,23.756576538085938,23.748027801513672,23.55023956298828,22.908340454101562,26.53872299194336,2.264667510986328,0.5174789428710938
614438433682631323,95.02890842431252,-24.67277012635289,150785.0,310381.0,404439.0,459145.0,501234.0,24493.5,4.0296502113342285,-0.25785601139068604,3.9563701152801514,1.0,18.454103469848633,17.67026138305664,17.38286590576172,17.24512481689453,17.149898529052734,20.427371978759766,1.9732685089111328,0.7838420867919922
614438433682631326,95.0292040926119,-24.673634300185718,1015.0999755859375,1814.52001953125,1480.6500244140625,3159.760009765625,6587.72021484375,381.2049865722656,63.94879913330078,-54.59189987182617,56.04560089111328,1.0,23.88372802734375,23.253093719482422,23.47386932373047,22.650863647460938,21.853160858154297,24.94710350036621,1.063375473022461,0.6306343078613281
614438433682631318,94.94550919996693,-24.65988429118937,7347.83984375,13606.099609375,15612.900390625,30231.19921875,32752.099609375,2566.659912109375,84.5416030883789,-74.77020263671875,153.9949951171875,1.0,21.734600067138672,21.065664291381836,20.916290283203125,20.19886016845703,20.111900329589844,22.87657928466797,1.1419792175292969,0.6689357757568359
614438433682631289,94.94919902951646,-24.66632936085255,363.55499267578125,701.2960205078125,1191.3199462890625,2188.570068359375,2513.1201171875,89.76239776611328,9.301600456237793,-2.9269700050354004,6.962409973144531,1.0,24.998573303222656,24.285245895385742,23.709928512573242,23.049598693847656,22.899465560913086,26.517263412475586,1.5186901092529297,0.7133274078369141
614438433682631304,94.95455389710611,-24.655083451859248,241.55299377441406,435.9859924316406,465.55499267578125,542.9810180664062,1147.0400390625,77.81639862060547,,,,1.0,25.442468643188477,24.801319122314453,24.730072021484375,24.563037872314453,23.751052856445312,26.672321319580078,1.2298526763916016,0.6411495208740234
614438433682631859,95.03952999246538,-24.647184912820393,1561.0999755859375,2811.0,3442.64990234375,4016.780029296875,4541.6298828125,595.5640258789062,8.513110160827637,-1.5623400211334229,6.962430000305176,1.0,23.41642189025879,22.777847290039062,22.557767868041992,22.390304565429688,22.256969451904297,24.462677001953125,1.046255111694336,0.6385746002197266
614438433682631862,95.03576769850346,-24.652375793660582,976.030029296875,2070.909912109375,3105.77001953125,5018.10009765625,8265.33984375,106.4729995727539,11.970800399780273,3.67549991607666,13.724599838256836,1.0,23.926342010498047,23.109596252441406,22.66957664489746,22.148651123046875,21.606847763061523,26.331899642944336,2.405557632446289,0.8167457580566406
614438433682631744,95.02308537459547,-24.65627953412211,1106.6300048828125,1920.739990234375,2347.0400390625,2642.510009765625,4418.6298828125,414.1610107421875,7.498469829559326,2.2666800022125244,9.378729820251465,1.0,23.789993286132812,23.191328048706055,22.973697662353516,22.84495735168457,22.286781311035156,24.85707664489746,1.0670833587646484,0.5986652374267578
614438433682631741,95.02165324448792,-24.65746553791412,3840.22998046875,8310.4296875,11466.5,14144.2001953125,14196.099609375,1180.97998046875,6.965350151062012,-1.4004000425338745,12.902700424194336,1.0,22.439105987548828,21.600940704345703,21.251422882080078,21.02355194091797,21.019577026367188,23.719392776489258,1.2802867889404297,0.838165283203125
